Epoch : 1, MSE : 53.453033675284395
Epoch : 48, MSE : 3.076388596250185

Epoch : 49, MSE : 3.063110910301956

Epoch : 50, MSE : 3.0473861351615863

Epoch : 51, MSE : 3.0339204779195703

Epoch : 52, MSE : 3.0192109547336403

Epoch : 53, MSE : 3.0055867950624675

Epoch : 54, MSE : 2.991546238022461

Epoch : 55, MSE : 2.977511616736236

Epoch : 56, MSE : 2.963653506372052

Epoch : 57, MSE : 2.9477012197217767

Epoch : 58, MSE : 2.9329023498804427

Epoch : 59, MSE : 2.9186956923708642

Epoch : 60, MSE : 2.904227028879337

Epoch : 61, MSE : 2.8895744317956007

Epoch : 62, MSE : 2.8751576210946093

Epoch : 63, MSE : 2.8619961285355995

Epoch : 64, MSE : 2.846489010526249

Epoch : 65, MSE : 2.8317957682272237

Epoch : 66, MSE : 2.8173127276131607

Epoch : 67, MSE : 2.8030218802202276

Epoch : 68, MSE : 2.7885345018926717

Epoch : 69, MSE : 2.773759159591268

Epoch : 70, MSE : 2.7591889527347284

Epoch : 71, MSE : 2.744499122963195

Epoch : 72, MSE : 2.7298663656355697

Epoch : 73, MSE : 2.71524102316904

Epoch : 74, MSE : 2.700074823876618

Epoch : 75, MSE : 2.6853656942905086

Epoch : 76, MSE : 2.6705961328251546

Epoch : 77, MSE : 2.655190422368219

Epoch : 78, MSE : 2.6408991884055584

Epoch : 79, MSE : 2.6259138502823913

Epoch : 80, MSE : 2.610938910762812

Epoch : 81, MSE : 2.596638009443128

Epoch : 82, MSE : 2.5814953456531464

Epoch : 83, MSE : 2.566674370435012

Epoch : 84, MSE : 2.5514010638564386

Epoch : 85, MSE : 2.536187947464252

Epoch : 86, MSE : 2.520321149054591

Epoch : 87, MSE : 2.505754654537718

Epoch : 88, MSE : 2.4898589714187227

Epoch : 89, MSE : 2.4749803594683226

Epoch : 90, MSE : 2.458829750583138

Epoch : 91, MSE : 2.4435534626068645

Epoch : 92, MSE : 2.427246736393444

Epoch : 93, MSE : 2.412598459441919

Epoch : 94, MSE : 2.3974323920209994

Epoch : 95, MSE : 2.3816612015537393

Epoch : 96, MSE : 2.3662940842035387

Epoch : 97, MSE : 2.350987902783106

Epoch : 98, MSE : 2.3354260130849664

Epoch : 99, MSE : 2.3203833771464426

Epoch : 100, MSE : 2.3057125502362243

Epoch : 101, MSE : 2.2892588470035333

Epoch : 102, MSE : 2.2742205807755362

Epoch : 103, MSE : 2.2578169546461075

Epoch : 104, MSE : 2.242489286115075

Epoch : 105, MSE : 2.2263603055508607

Epoch : 106, MSE : 2.2110698604153147

Epoch : 107, MSE : 2.1962096175223254

Epoch : 108, MSE : 2.1799294278083505

Epoch : 109, MSE : 2.164634545023084

Epoch : 110, MSE : 2.1501593355842386

Epoch : 111, MSE : 2.13484408024244

Epoch : 112, MSE : 2.1188486877376564

Epoch : 113, MSE : 2.1047417938036137

Epoch : 114, MSE : 2.0905095912368954

Epoch : 115, MSE : 2.076068535315681

Epoch : 116, MSE : 2.0592785065479857

Epoch : 117, MSE : 2.044888709916533

Epoch : 118, MSE : 2.0309601317257537

Epoch : 119, MSE : 2.014248950533884

Epoch : 120, MSE : 1.9997529051020693

Epoch : 121, MSE : 1.9847401645763278

Epoch : 122, MSE : 1.9700550735269253

Epoch : 123, MSE : 1.9551275409821272

Epoch : 124, MSE : 1.9400497594235453

Epoch : 125, MSE : 1.9252306939227972

Epoch : 126, MSE : 1.9111531981415242

Epoch : 127, MSE : 1.896004140162228

Epoch : 128, MSE : 1.8815471020657866

Epoch : 129, MSE : 1.8674367883936398

Epoch : 130, MSE : 1.8532790271906932

Epoch : 131, MSE : 1.8379348351306666

Epoch : 132, MSE : 1.8236731816986858

Epoch : 133, MSE : 1.8093223664110787

Epoch : 134, MSE : 1.7944870808068674

Epoch : 135, MSE : 1.7805681854223196

Epoch : 136, MSE : 1.7666521665672166

Epoch : 137, MSE : 1.752739164651698

Epoch : 138, MSE : 1.7391711743795546

Epoch : 139, MSE : 1.7248515729616614

Epoch : 140, MSE : 1.7115145301919037

Epoch : 141, MSE : 1.6980309068754582

Epoch : 142, MSE : 1.6841508304226407

Epoch : 143, MSE : 1.6707179691901268

Epoch : 144, MSE : 1.657278793454561

Epoch : 145, MSE : 1.6439924134105675

Epoch : 146, MSE : 1.6309898395874727

Epoch : 147, MSE : 1.6180797691381346

Epoch : 148, MSE : 1.6052054594341036

Epoch : 149, MSE : 1.5923066071142673

Epoch : 150, MSE : 1.578392326162831

Epoch : 151, MSE : 1.5654300289143162

Epoch : 152, MSE : 1.5532520089619923

Epoch : 153, MSE : 1.540312330570983

Epoch : 154, MSE : 1.5275540449135077

Epoch : 155, MSE : 1.515188174820596

Epoch : 156, MSE : 1.503550179819903

Epoch : 157, MSE : 1.4914730327467054

Epoch : 158, MSE : 1.478473183770201

Epoch : 159, MSE : 1.4668662751833366

Epoch : 160, MSE : 1.4550660849521433

Epoch : 161, MSE : 1.4433593586581719

Epoch : 162, MSE : 1.4319547271994417

Epoch : 163, MSE : 1.4213770071967864

Epoch : 164, MSE : 1.409530066916145

Epoch : 165, MSE : 1.3981854032100167

Epoch : 166, MSE : 1.3869409866581628

Epoch : 167, MSE : 1.3759101326107954

Epoch : 168, MSE : 1.3648390181086043

Epoch : 169, MSE : 1.3539092771629984

Epoch : 170, MSE : 1.3442008855800285

Epoch : 171, MSE : 1.3335780809833317

Epoch : 172, MSE : 1.3228159013639793

Epoch : 173, MSE : 1.3127327913036977

Epoch : 174, MSE : 1.302051878107481

Epoch : 175, MSE : 1.2915838654472842

Epoch : 176, MSE : 1.2816149739308307

Epoch : 177, MSE : 1.272473484253002

Epoch : 178, MSE : 1.2626084126399462

Epoch : 179, MSE : 1.2531000358579154

Epoch : 180, MSE : 1.2433926791929508

Epoch : 181, MSE : 1.2340661033129148

Epoch : 182, MSE : 1.2248756775816874

Epoch : 183, MSE : 1.2164295727076362

Epoch : 184, MSE : 1.2074258353518852

Epoch : 185, MSE : 1.1988116343367887

Epoch : 186, MSE : 1.190484188402529

Epoch : 187, MSE : 1.182650103936356

Epoch : 188, MSE : 1.1738076299803701

Epoch : 189, MSE : 1.165321254229772

Epoch : 190, MSE : 1.1568954076474953

Epoch : 191, MSE : 1.1495038484543607

Epoch : 192, MSE : 1.1415653542637492

Epoch : 193, MSE : 1.1335168434617509

Epoch : 194, MSE : 1.125674553710136

Epoch : 195, MSE : 1.1184645598453151

Epoch : 196, MSE : 1.1109717937428436

Epoch : 197, MSE : 1.1042436402662499

Epoch : 198, MSE : 1.096989582361016

Epoch : 199, MSE : 1.0898084281310652

Epoch : 200, MSE : 1.082624976913184

Epoch : 201, MSE : 1.0765730642476556

Epoch : 202, MSE : 1.0699202162532446

Epoch : 203, MSE : 1.0635717067041348

Epoch : 204, MSE : 1.0566008240600515

Epoch : 205, MSE : 1.05035921867018

Epoch : 206, MSE : 1.04440279117148

Epoch : 207, MSE : 1.0385567853641622

Epoch : 208, MSE : 1.0325704589420897

Epoch : 209, MSE : 1.027064801436035

Epoch : 210, MSE : 1.0211874424254377

Epoch : 211, MSE : 1.0154692245122963

Epoch : 212, MSE : 1.0101627804353317

Epoch : 213, MSE : 1.004358496354742

Epoch : 214, MSE : 0.9993106938132544

Epoch : 215, MSE : 0.9940058257331811

Epoch : 216, MSE : 0.9891063848917945

Epoch : 217, MSE : 0.9846094077678655

Epoch : 218, MSE : 0.9793384729295908

Epoch : 219, MSE : 0.9748423837468226

Epoch : 220, MSE : 0.9701118308022322

Epoch : 221, MSE : 0.9656678615390643

Epoch : 222, MSE : 0.9614730117151685

Epoch : 223, MSE : 0.957161958975566

Epoch : 224, MSE : 0.9526824102421215

Epoch : 225, MSE : 0.9484958727608506

Epoch : 226, MSE : 0.9445159248404269

Epoch : 227, MSE : 0.9401480479670405

Epoch : 228, MSE : 0.9364787798577463

Epoch : 229, MSE : 0.9324393654824197

Epoch : 230, MSE : 0.9287940590729946

Epoch : 231, MSE : 0.9251763759296422

Epoch : 232, MSE : 0.9216027680078143

Epoch : 233, MSE : 0.9182604537623712

Epoch : 234, MSE : 0.9144861545077543

Epoch : 235, MSE : 0.9111678663376879

Epoch : 236, MSE : 0.9081805966994804

Epoch : 237, MSE : 0.9050181781755688

Epoch : 238, MSE : 0.9015800153600054

Epoch : 239, MSE : 0.898975478231661

Epoch : 240, MSE : 0.895758404999813

Epoch : 241, MSE : 0.8929316700407991

Epoch : 242, MSE : 0.8901298040974297

Epoch : 243, MSE : 0.8874803671378435

Epoch : 244, MSE : 0.8846799509938688

Epoch : 245, MSE : 0.8819284844696879

Epoch : 246, MSE : 0.8793495163036026

Epoch : 247, MSE : 0.8770292507360339

Epoch : 248, MSE : 0.8746673445753083

Epoch : 249, MSE : 0.8722096362501206

Epoch : 250, MSE : 0.8697238781826889

Epoch : 251, MSE : 0.8673358124400352

Epoch : 252, MSE : 0.8652746129757992

Epoch : 253, MSE : 0.8632979872694468

Epoch : 254, MSE : 0.8608720215651171

Epoch : 255, MSE : 0.8585777566415633

Epoch : 256, MSE : 0.8568172493187932

Epoch : 257, MSE : 0.8550228820616987

Epoch : 258, MSE : 0.8523649718337604

Epoch : 259, MSE : 0.8503721359370183

Epoch : 260, MSE : 0.8488212393021041

Epoch : 261, MSE : 0.8467361817730643

Epoch : 262, MSE : 0.8449539578409673

Epoch : 263, MSE : 0.843378359526465

Epoch : 264, MSE : 0.8420116147912263

Epoch : 265, MSE : 0.8399395902769101

Epoch : 266, MSE : 0.838566985220061

Epoch : 267, MSE : 0.8366348040548631

Epoch : 268, MSE : 0.8351778788257171

Epoch : 269, MSE : 0.8335098646705245

Epoch : 270, MSE : 0.8321519466748982

Epoch : 271, MSE : 0.8303341684579956

Epoch : 272, MSE : 0.8296012436569908

Epoch : 273, MSE : 0.8279814926521348

Epoch : 274, MSE : 0.826480604649278

Epoch : 275, MSE : 0.8252505960867279

Epoch : 276, MSE : 0.8240142573903412

Epoch : 277, MSE : 0.8225454979125413

Epoch : 278, MSE : 0.8214512128518433

Epoch : 279, MSE : 0.8202519784406604

Epoch : 280, MSE : 0.8190219878756996

Epoch : 281, MSE : 0.8179342549076282

Epoch : 282, MSE : 0.8165525311169837

Epoch : 283, MSE : 0.8155012600732428

Epoch : 284, MSE : 0.8145490392979554

Epoch : 285, MSE : 0.8134605082811002

Epoch : 286, MSE : 0.8122940339311536

Epoch : 287, MSE : 0.8109286601041049

Epoch : 288, MSE : 0.8098154465889253

Epoch : 289, MSE : 0.8090044022317849

Epoch : 290, MSE : 0.8078712964823965

Epoch : 291, MSE : 0.8070393708501241

Epoch : 292, MSE : 0.8062585006913902

Epoch : 293, MSE : 0.805487517033904

Epoch : 294, MSE : 0.8043538177309758

Epoch : 295, MSE : 0.8034855268590096

Epoch : 296, MSE : 0.802818771715965

Epoch : 297, MSE : 0.8020674510292388

Epoch : 298, MSE : 0.801045817352958

Epoch : 299, MSE : 0.8002139978015939

Epoch : 300, MSE : 0.7996664538417674

Epoch : 301, MSE : 0.7989281434102885

Epoch : 302, MSE : 0.7980890723728827

Epoch : 303, MSE : 0.7973482320097978

Epoch : 304, MSE : 0.7965213001318845

Epoch : 305, MSE : 0.7959924422794847

Epoch : 306, MSE : 0.7952910641436122

Epoch : 307, MSE : 0.7946592087609448

Epoch : 308, MSE : 0.7940978810857061

Epoch : 309, MSE : 0.7933611508351109

Epoch : 310, MSE : 0.7924876334858971

Epoch : 311, MSE : 0.7920176021956956

Epoch : 312, MSE : 0.7913560412904028

Epoch : 313, MSE : 0.7905763230646939

Epoch : 314, MSE : 0.7901178721249186

Epoch : 315, MSE : 0.7894161730586623

Epoch : 316, MSE : 0.7887765448325748

Epoch : 317, MSE : 0.7883091020322642

Epoch : 318, MSE : 0.7877186328393385

Epoch : 319, MSE : 0.7872886405570771

Epoch : 320, MSE : 0.7867571036544319

Epoch : 321, MSE : 0.7862138314450633

Epoch : 322, MSE : 0.7857734280845655

Epoch : 323, MSE : 0.7852994386712443

Epoch : 324, MSE : 0.7847568897077895

Epoch : 325, MSE : 0.7843857979453934

Epoch : 326, MSE : 0.78400858300981

Epoch : 327, MSE : 0.7834900718389028

Epoch : 328, MSE : 0.7832609248281099

Epoch : 329, MSE : 0.7826658530538422

Epoch : 330, MSE : 0.7820517973394903

Epoch : 331, MSE : 0.7817362902737619

Epoch : 332, MSE : 0.7816309550834475

Epoch : 333, MSE : 0.7809430713585078

Epoch : 334, MSE : 0.7808156888267053

Epoch : 335, MSE : 0.7806502278439651

Epoch : 336, MSE : 0.7800246325554165

Epoch : 337, MSE : 0.7795948635018214

Epoch : 338, MSE : 0.779242886652338

Epoch : 339, MSE : 0.7786478252409411

Epoch : 340, MSE : 0.7781738669600639

Epoch : 341, MSE : 0.7777324642306092

Epoch : 342, MSE : 0.7775551243691363

Epoch : 343, MSE : 0.7773016959583672

Epoch : 344, MSE : 0.7770562148764055

Epoch : 345, MSE : 0.7767144505851332

Epoch : 346, MSE : 0.7766601693097028

Epoch : 347, MSE : 0.7762280603909242

Epoch : 348, MSE : 0.7756631182963355

Epoch : 349, MSE : 0.7755181653273204

Epoch : 350, MSE : 0.7751479236142784

Epoch : 351, MSE : 0.7750747546083039

Epoch : 352, MSE : 0.7745285449189664

Epoch : 353, MSE : 0.7739492046924895

Epoch : 354, MSE : 0.7737225636331143

Epoch : 355, MSE : 0.7734583604443778

Epoch : 356, MSE : 0.7734360596530784

Epoch : 357, MSE : 0.7728729301187471

Epoch : 358, MSE : 0.7724806393643059

Epoch : 359, MSE : 0.7721120063599868

Epoch : 360, MSE : 0.7724665544487755

Epoch : 361, MSE : 0.7721283671848149

Epoch : 362, MSE : 0.7714227210574641

Epoch : 363, MSE : 0.7712317342487293

Epoch : 364, MSE : 0.7708606890075453

Epoch : 365, MSE : 0.7707687704204346

Epoch : 366, MSE : 0.7704704482701663

Epoch : 367, MSE : 0.7701113959798929

Epoch : 368, MSE : 0.7699647907098003

Epoch : 369, MSE : 0.7696015941885884

Epoch : 370, MSE : 0.769816303529822

Epoch : 371, MSE : 0.7691860839262262

Epoch : 372, MSE : 0.7689103176570415

Epoch : 373, MSE : 0.7689051311585781

Epoch : 374, MSE : 0.7686634647998444

Epoch : 375, MSE : 0.7682515124833801

Epoch : 376, MSE : 0.767984166634361

Epoch : 377, MSE : 0.7677410219978359

Epoch : 378, MSE : 0.7677061433592156

Epoch : 379, MSE : 0.7675752086537939

Epoch : 380, MSE : 0.7676670157137426

Epoch : 381, MSE : 0.7673962085349956

Epoch : 382, MSE : 0.7671762969032554

Epoch : 383, MSE : 0.7668131665936081

Epoch : 384, MSE : 0.7667208596706362

Epoch : 385, MSE : 0.7661808247793319

Epoch : 386, MSE : 0.7660671815377854

Epoch : 387, MSE : 0.7661085466856005

Epoch : 388, MSE : 0.7661081510627049

Epoch : 389, MSE : 0.7656981436769307

Epoch : 390, MSE : 0.7656995249853079

Epoch : 391, MSE : 0.7653808626245626

Epoch : 392, MSE : 0.7652214494136256

Epoch : 393, MSE : 0.7648672196431195

Epoch : 394, MSE : 0.7649226207942464

Epoch : 395, MSE : 0.7649119887574284

Epoch : 396, MSE : 0.7648377706595426

Epoch : 397, MSE : 0.7642782722189241

Epoch : 398, MSE : 0.7641214661165815

Epoch : 399, MSE : 0.7641980901613509

Epoch : 400, MSE : 0.763929202221905

Epoch : 401, MSE : 0.7637488188038358

Epoch : 402, MSE : 0.7636222350790104

Epoch : 403, MSE : 0.7634344526750174

Epoch : 404, MSE : 0.7633085743130994

Epoch : 405, MSE : 0.7631819305802547

Epoch : 406, MSE : 0.7633245010906603

Epoch : 407, MSE : 0.7631050856739738

Epoch : 408, MSE : 0.7627355974332901

Epoch : 409, MSE : 0.7627992608530548

Epoch : 410, MSE : 0.7625655544652341

Epoch : 411, MSE : 0.7625042954338975

Epoch : 412, MSE : 0.7622772881968111

Epoch : 413, MSE : 0.7621716042607782

Epoch : 414, MSE : 0.7621509216975393

Epoch : 415, MSE : 0.7618359096178943

Epoch : 416, MSE : 0.7615824119510446

Epoch : 417, MSE : 0.7614104017986905

Epoch : 418, MSE : 0.7614124307527117

Epoch : 419, MSE : 0.7613438511175357

Epoch : 420, MSE : 0.7612327233929578

Epoch : 421, MSE : 0.7614162697550866

Epoch : 422, MSE : 0.7612308719457446

Epoch : 423, MSE : 0.7613658706020702

Epoch : 424, MSE : 0.7609953443258469

Epoch : 425, MSE : 0.7610993037737502

Epoch : 426, MSE : 0.7612813844640731

Epoch : 427, MSE : 0.7605393929454153

Epoch : 428, MSE : 0.7601663981392478

Epoch : 429, MSE : 0.7601998794234907

Epoch : 430, MSE : 0.7600484477436046

Epoch : 431, MSE : 0.7600696391559543

Epoch : 432, MSE : 0.7598801148265332

Epoch : 433, MSE : 0.7596350334568251

Epoch : 434, MSE : 0.759463920000597

Epoch : 435, MSE : 0.7595751796975919

Epoch : 436, MSE : 0.7595992316759057

Epoch : 437, MSE : 0.75962458293646

Epoch : 438, MSE : 0.7592938088269318

Epoch : 439, MSE : 0.7590123413145908

Epoch : 440, MSE : 0.7590050094625928

Epoch : 441, MSE : 0.7590220740818485

Epoch : 442, MSE : 0.7589425252808767

Epoch : 443, MSE : 0.7587633169733433

Epoch : 444, MSE : 0.7587237444171211

Epoch : 445, MSE : 0.7584694085154706

Epoch : 446, MSE : 0.758236926094409

Epoch : 447, MSE : 0.7583381772586321

Epoch : 448, MSE : 0.7580908681065264

Epoch : 449, MSE : 0.7579736055068803

Epoch : 450, MSE : 0.7578914408327101

Epoch : 451, MSE : 0.7577478617365873

Epoch : 452, MSE : 0.7577784771544371

Epoch : 453, MSE : 0.7577336667193741

Epoch : 454, MSE : 0.7576576863318164

Epoch : 455, MSE : 0.7574178404564076

Epoch : 456, MSE : 0.7576214497262981

Epoch : 457, MSE : 0.7575320182744693

Epoch : 458, MSE : 0.7573332455134625

Epoch : 459, MSE : 0.7571146427867171

Epoch : 460, MSE : 0.7571785178829525

Epoch : 461, MSE : 0.7569984387475557

Epoch : 462, MSE : 0.7569049470091045

Epoch : 463, MSE : 0.7569230014660583

Epoch : 464, MSE : 0.7568901530249774

Epoch : 465, MSE : 0.7568100366603308

Epoch : 466, MSE : 0.7567005175359555

Epoch : 467, MSE : 0.7565082333418438

Epoch : 468, MSE : 0.7565252997507854

Epoch : 469, MSE : 0.7563708817916872

Epoch : 470, MSE : 0.756552202291916

Epoch : 471, MSE : 0.7564083708035635

Epoch : 472, MSE : 0.756423288147124

Epoch : 473, MSE : 0.7566720150415975

Epoch : 474, MSE : 0.7565160336966288

Epoch : 475, MSE : 0.7562270323231433

Epoch : 476, MSE : 0.75597107798883

Epoch : 477, MSE : 0.7559939742437435

Epoch : 478, MSE : 0.7558864053897832

Epoch : 479, MSE : 0.7557266805313284

Epoch : 480, MSE : 0.7555712406443396

Epoch : 481, MSE : 0.7554324042209729

Epoch : 482, MSE : 0.7553580971328004

Epoch : 483, MSE : 0.7554657364216644

Epoch : 484, MSE : 0.7552596073800214

Epoch : 485, MSE : 0.7552250014935041

Epoch : 486, MSE : 0.7553445750677503

Epoch : 487, MSE : 0.7556144325907973

Epoch : 488, MSE : 0.7549416235599142

Epoch : 489, MSE : 0.7547842507043491

Epoch : 490, MSE : 0.7546920729857928

Epoch : 491, MSE : 0.7547480436418912

Epoch : 492, MSE : 0.7547219303365232

Epoch : 493, MSE : 0.7550072367530429

Epoch : 494, MSE : 0.7548609452026908

Epoch : 495, MSE : 0.7546534327192631

Epoch : 496, MSE : 0.7544240925660054

Epoch : 497, MSE : 0.7544305554198976

Epoch : 498, MSE : 0.7544673877870698

Epoch : 499, MSE : 0.7544848920492023

Epoch : 500, MSE : 0.7545912463653894
